no:,name_docs:,legal_hierarchy:,legal_name:,number:,year:,reference:,tittle:,bab:,bab about:,bab index:,keypoint:
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",1,Kementerian BUMN berada di bawah dan bertanggung jawab kepada Presiden. Dipimpin oleh seorang Menteri.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",2,Tugas Kementerian BUMN adalah menyelenggarakan urusan pemerintahan di bidang BUMN untuk membantu Presiden dalam pemerintahan negara.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",3,"Fungsi Kementerian BUMN meliputi perumusan kebijakan, koordinasi, pengelolaan barang milik negara, dan pengawasan tugas di lingkungan Kementerian BUMN."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,4,Kementerian BUMN terdiri dari Sekretariat Kementerian dan beberapa Deputi yang memiliki bidang tugas masing-masing.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,5,Sekretariat Kementerian berada di bawah dan bertanggung jawab kepada Menteri. Dipimpin oleh Sekretaris Kementerian.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,6,Tugas Sekretariat Kementerian adalah menyelenggarakan koordinasi pelaksanaan tugas dan dukungan administrasi di Kementerian BUMN.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,7,"Fungsi Sekretariat Kementerian mencakup koordinasi kegiatan, penyusunan rencana, program, anggaran, serta pengelolaan administrasi dan barang milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,8,Deputi Bidang Usaha Industri Agro dan Farmasi berada di bawah dan bertanggung jawab kepada Menteri. Dipimpin oleh Deputi.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,9,Tugas Deputi Bidang Usaha Industri Agro dan Farmasi adalah perumusan kebijakan dan koordinasi di sektor industri agro dan farmasi BUMN.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,10,"Fungsi Deputi Bidang Usaha Industri Agro dan Farmasi meliputi perumusan kebijakan, koordinasi pelaksanaan, pemantauan, evaluasi, dan administrasi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,11,"Deputi Bidang Usaha Energi, Logistik, Kawasan, dan Pariwisata berada di bawah dan bertanggung jawab kepada Menteri. Dipimpin oleh Deputi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,12,"Tugas Deputi Bidang Usaha Energi, Logistik, Kawasan, dan Pariwisata adalah perumusan kebijakan dan koordinasi di sektor energi, logistik, kawasan, dan pariwisata BUMN."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,13,"Fungsi Deputi Bidang Usaha Energi, Logistik, Kawasan, dan Pariwisata meliputi perumusan kebijakan, koordinasi pelaksanaan, pemantauan, evaluasi, dan administrasi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,14,"Deputi Bidang Usaha Pertambangan, Industri Strategis, dan Media berada di bawah dan bertanggung jawab kepada Menteri. Dipimpin oleh Deputi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,15,"Tugas Deputi Bidang Usaha Pertambangan, Industri Strategis, dan Media adalah perumusan kebijakan dan koordinasi di sektor industri pertambangan, strategis, dan media BUMN."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,16,"Fungsi Deputi Bidang Usaha Pertambangan, Industri Strategis, dan Media meliputi perumusan kebijakan, koordinasi pelaksanaan, pemantauan, evaluasi, dan administrasi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,17,Deputi Bidang Usaha Konstruksi dan Sarana dan Prasarana Perhubungan berada di bawah dan bertanggung jawab kepada Menteri. Dipimpin oleh Deputi.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,18,"Tugas Deputi Bidang Usaha Konstruksi dan Sarana dan Prasarana Perhubungan adalah perumusan kebijakan dan koordinasi di sektor industri konstruksi, sarana, dan prasarana transportasi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,19,"Fungsi Deputi Bidang Usaha Konstruksi dan Sarana dan Prasarana Perhubungan meliputi perumusan kebijakan, koordinasi pelaksanaan, pemantauan, evaluasi, dan administrasi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,20,"Deputi Bidang Usaha Jasa Keuangan, Jasa Survei, dan Konsultan berada di bawah dan bertanggung jawab kepada Menteri. Dipimpin oleh Deputi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,21,"Deputi Bidang Usaha Jasa Keuangan, Jasa Survei, dan Konsultan bertugas merumuskan kebijakan, mengoordinasikan, dan menyelaraskan pelaksanaan kebijakan terkait bisnis strategis, daya saing, kinerja, dan pertumbuhan berkelanjutan badan usaha milik negara di sektor perbankan, asuransi, pembiayaan, survei, dan konsultan."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,22,"Dalam melaksanakan tugasnya, Deputi Bidang Usaha Jasa Keuangan, Jasa Survei, dan Konsultan melakukan fungsi perumusan kebijakan, koordinasi, dan pemantauan terhadap inisiatif bisnis strategis, daya saing, kinerja, dan pertumbuhan badan usaha milik negara di sektor perbankan, asuransi, pembiayaan, survei, dan konsultan."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,23,"Deputi Bidang Restrukturisasi dan Pengembangan Usaha bertanggung jawab untuk merumuskan kebijakan, mengkoordinasikan, dan menyelaraskan pelaksanaan kebijakan di bidang restrukturisasi, pendayagunaan portofolio perusahaan kepemilikan minoritas, pengembangan usaha, dan peta jalan badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,24,"Deputi Bidang Restrukturisasi dan Pengembangan Usaha memiliki fungsi merumuskan kebijakan, mengoordinasikan, dan memantau implementasi di bidang restrukturisasi, pendayagunaan portofolio perusahaan kepemilikan minoritas, pengembangan usaha, dan peta jalan badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,25,"Dalam melaksanakan tugasnya, Deputi Bidang Restrukturisasi dan Pengembangan Usaha melakukan fungsi perumusan kebijakan, koordinasi, pemantauan, dan administrasi terkait restrukturisasi, portofolio perusahaan kepemilikan minoritas, pengembangan usaha, dan peta jalan badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,26,"Deputi Bidang Infrastruktur Bisnis bertugas merumuskan kebijakan, mengoordinasikan, dan menyelaraskan pelaksanaan di bidang peningkatan kapasitas manajemen sumber daya manusia eksekutif, tanggung jawab sosial dan lingkungan, layanan hukum, serta pengelolaan data dan teknologi informasi kementerian badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,27,"Deputi Bidang Infrastruktur Bisnis memiliki fungsi merumuskan kebijakan, mengoordinasikan, dan memantau implementasi di bidang peningkatan kapasitas manajemen sumber daya manusia eksekutif, tanggung jawab sosial dan lingkungan, layanan hukum, serta pengelolaan data dan teknologi informasi kementerian badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,28,"Dalam melaksanakan tugasnya, Deputi Bidang Infrastruktur Bisnis melakukan fungsi perumusan kebijakan, koordinasi, pemantauan, dan administrasi terkait peningkatan kapasitas manajemen sumber daya manusia eksekutif, tanggung jawab sosial dan lingkungan, layanan hukum, serta pengelolaan data dan teknologi informasi kementerian badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,29,"Inspektorat berfungsi sebagai unsur pengawas di lingkungan Kementerian Badan Usaha Milik Negara, menyelenggarakan pengawasan intern terhadap kinerja dan keuangan melalui audit, evaluasi, pemantauan, dan tugas pengawasan lainnya."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,30,"Dalam melaksanakan tugasnya, Inspektorat melakukan fungsi penyusunan kebijakan teknis pengawasan intern, pelaksanaan pengawasan intern terhadap kinerja dan keuangan, pengawasan untuk tujuan tertentu atas penugasan Menteri, serta penyusunan laporan hasil pengawasan di lingkungan Kementerian Badan Usaha Milik Negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,31,"Staf Ahli Bidang Komunikasi Strategis dan Hubungan Industrial memberikan rekomendasi terhadap isu-isu strategis dalam komunikasi strategis dan hubungan industrial badan usaha milik negara. Staf Ahli Bidang Tata Kelola, Sinergi, dan Investasi memberikan rekomendasi terhadap isu-isu strategis dalam tata kelola, sinergi, dan investasi badan usaha milik negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,32,Staf Ahli berada di bawah tanggung jawab Menteri dan secara administratif dikoordinasikan oleh Sekretaris Kementerian.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,33,"Mengatur tentang Staf Ahli di Kementerian Badan Usaha Milik Negara. Staf Ahli Bidang Komunikasi Strategis dan Hubungan Industrial bertugas memberikan rekomendasi terhadap isu-isu strategis terkait komunikasi strategis dan hubungan industrial badan usaha milik negara kepada Menteri. Sementara itu, Staf Ahli Bidang Tata Kelola, Sinergi, dan Investasi memiliki tugas memberikan rekomendasi terhadap isu-isu strategis terkait tata kelola, sinergi, dan investasi badan usaha milik negara kepada Menteri."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,2,ORGANISASI,34,Kementerian Badan Usaha Milik Negara dapat menetapkan jabatan fungsional sesuai dengan kebutuhan dan ketentuan peraturan perundang-undangan.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,35,Kementerian Badan Usaha Milik Negara harus menyusun peta bisnis proses yang menggambarkan tata hubungan kerja yang efektif dan efisien antar unit organisasi di lingkungan Kementerian Badan Usaha Milik Negara.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,36,Menteri harus menyampaikan laporan kepada Presiden mengenai hasil pelaksanaan urusan pemerintahan di bidang badan usaha milik negara secara berkala atau sesuai kebutuhan.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,37,"Kementerian Badan Usaha Milik Negara harus menyusun analisis jabatan, peta jabatan, analisa beban kerja, dan uraian tugas terhadap seluruh jabatan di lingkungan tersebut."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,38,"Semua unsur di lingkungan Kementerian Badan Usaha Milik Negara harus menerapkan prinsip koordinasi, integrasi, dan sinkronisasi baik dalam lingkungan maupun dalam hubungan antar instansi pemerintah baik pusat maupun daerah."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,39,"Setiap pimpinan unit organisasi harus menerapkan sistem pengendalian intern pemerintah di lingkungan masing-masing untuk mewujudkan mekanisme akuntabilitas publik melalui penyusunan perencanaan, pelaksanaan, dan pelaporan kinerja yang terintegrasi."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,40,Setiap pimpinan unit organisasi bertanggung jawab memimpin dan mengoordinasikan bawahan masing-masing serta memberikan petunjuk bagi pelaksanaan tugas bawahan.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,41,Setiap pimpinan unit organisasi wajib mengawasi pelaksanaan tugas bawahan masing-masing dan jika ada penyimpangan harus mengambil langkah-langkah sesuai ketentuan peraturan perundang-undangan.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,42,Setiap pimpinan unit organisasi harus mengikuti dan mematuhi petunjuk serta bertanggung jawab pada atasan masing-masing dan menyampaikan laporan kinerja secara berkala tepat pada waktunya.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,3,TATA KERJA,43,"Dalam melaksanakan tugas, setiap pimpinan unit organisasi harus melakukan pembinaan dan pengawasan terhadap unit organisasi di bawahnya."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,4,PENDANAAN,44,Pendanaan untuk pelaksanaan tugas dan fungsi Kementerian Badan Usaha Milik Negara dibebankan kepada Anggaran Pendapatan dan Belanja Negara.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,5,KETENTUAN LAIN-LAIN,45,"Ketentuan lebih lanjut mengenai tugas, fungsi, susunan organisasi, dan tata kerja Kementerian Badan Usaha Milik Negara ditetapkan oleh Menteri setelah mendapat persetujuan dari menteri yang menyelenggarakan urusan pemerintahan di bidang aparatur negara."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,6,KETENTUAN PERALIHAN,46,"Ketentuan pelaksanaan dari Peraturan Presiden Nomor 24 Tahun 2010 tentang Kedudukan, Tugas, dan Fungsi Kementerian Negara serta Susunan Organisasi, Tugas, dan Fungsi Eselon I Kementerian Negara yang berkaitan dengan Kementerian Badan Usaha Milik Negara masih berlaku selama tidak bertentangan dan belum diubah atau diganti dengan peraturan baru berdasarkan Peraturan Presiden ini."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,6,KETENTUAN PERALIHAN,47,Seluruh jabatan dan pejabat yang memangku jabatan di lingkungan Kementerian Badan Usaha Milik Negara tetap melaksanakan tugas dan fungsinya sampai dengan dibentuknya jabatan baru dan diangkat pejabat baru berdasarkan Peraturan Presiden ini.
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,7,KETENTUAN PENUTUP,48,"Pada saat Peraturan Presiden ini mulai berlaku, semua ketentuan mengenai Kementerian Badan Usaha Milik Negara dalam Peraturan Presiden Nomor 24 Tahun 2010 tentang Kedudukan, Tugas, dan Fungsi Kementerian Negara Serta Susunan Organisasi, Tugas, Dan Fungsi Eselon I Kementerian Negara yang telah diubah dan Peraturan Presiden Nomor 165 Tahun 2014 tentang Penataan Tugas dan Fungsi Kabinet Kerja sepanjang mengatur ketentuan mengenai Kementerian Badan Usaha Milik Negara, dicabut dan dinyatakan tidak berlaku."
30,PERPRES_41_2015.pdf,4,PERATURAN PRESIDEN,41,2015,,KEMENTERIAN BADAN USAHA MILIK NEGARA,7,KETENTUAN PENUTUP,49,Peraturan Presiden ini mulai berlaku pada tanggal diundangkan.
31,PERPRES_49_2011.pdf,4,PERATURAN PRESIDEN,49,2011,,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),1,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),1,"Pasal 1 menyatakan pengesahan ASEAN Comprehensive Investment Agreement (Persetujuan Penanaman Modal Menyeluruh ASEAN) yang telah ditandatangani di Cha-am, Thailand, pada tanggal 26 Februari 2009. Terjemahan dalam Bahasa Indonesia yang terlampir merupakan bagian tidak terpisahkan dari Peraturan Presiden ini."
31,PERPRES_49_2011.pdf,4,PERATURAN PRESIDEN,49,2011,,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),1,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),2,"Pasal 2 menyatakan bahwa apabila terjadi perbedaan penafsiran antara terjemahan dalam Bahasa Indonesia dengan naskah asli dalam Bahasa Inggris sebagaimana dijelaskan dalam Pasal 1, yang berlaku adalah naskah asli dalam Bahasa Inggris."
31,PERPRES_49_2011.pdf,4,PERATURAN PRESIDEN,49,2011,,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),1,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),3,"Pasal 3 mencabut dan menyatakan tidak berlaku Keputusan Presiden Nomor 22 Tahun 1988 tentang Pengesahan Agreement among the Governments of Brunei Darussalam, the Republic of Indonesia, Malaysia, the Republic of the Philippines, the Republic of Singapore, and the Kingdom of Thailand for the Promotion and Protection of Investments, Keputusan Presiden Nomor 28 Tahun 1999 tentang Pengesahan Framework Agreement on the ASEAN Investment Area (Kerangka Kerja Perjanjian Kawasan Investasi ASEAN), Keputusan Presiden Nomor 167 Tahun 1999 tentang Pengesahan Protocol to Amend the Agreement among the Governments of Brunei Darussalam, the Republic of Indonesia, Malaysia, the Republic of the Philippines, the Republic of Singapore, and the Kingdom of Thailand for the Promotion and Protection of Investments (Protokol Perubahan terhadap Perjanjian antara Pemerintah-pemerintah Brunei Darussalam, Republik Indonesia, Malaysia, Republik Filipina, Republik Singapura, dan Kerajaan Thailand untuk Peningkatan dan Perlindungan Investasi), serta Keputusan Presiden Nomor 78 Tahun 2002 tentang Pengesahan Protocol to Amend the Framework Agreement on the ASEAN Investment Area (Protokol Perubahan Persetujuan Kerangka Kerja Kawasan Investasi ASEAN)."
31,PERPRES_49_2011.pdf,4,PERATURAN PRESIDEN,49,2011,,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),1,PENGESAHAN ASEAN COMPREHENSIVE INVESTMENT AGREEMENT (PERSETUJUAN PENANAMAN MODAL MENYELURUH ASEAN),4,Pasal 4 menyatakan bahwa Peraturan Presiden ini mulai berlaku pada tanggal ditetapkan.
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",1,Pasal ini menyatakan bahwa Kementerian Koordinator Bidang Kemaritiman dan Investasi berada di bawah kendali dan bertanggung jawab langsung kepada Presiden. Kementerian ini dipimpin oleh seorang Menteri Koordinator.
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",2,"Pasal ini menjelaskan bahwa Kementerian Koordinator Bidang Kemaritiman dan Investasi bertugas menyelenggarakan koordinasi, sinkronisasi, dan pengendalian urusan Kementerian lain dalam penyelenggaraan pemerintahan di bidang kemaritiman dan investasi."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",3,"Pasal ini menguraikan fungsi dari Kementerian Koordinator Bidang Kemaritiman dan Investasi, yang meliputi koordinasi dan sinkronisasi perumusan, penetapan, dan pelaksanaan kebijakan terkait isu di bidang kemaritiman dan investasi. Fungsi lainnya termasuk pengelolaan isu, koordinasi pelaksanaan tugas dan pembinaan, serta pengawasan atas pelaksanaan tugas di lingkungan Kementerian Koordinator ini."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,1,"KEDUDUKAN, TUGAS, DAN FUNGSI",4,"Pasal ini menyebutkan bahwa Kementerian Koordinator Bidang Kemaritiman dan Investasi bertugas untuk mengoordinasikan beberapa Kementerian dan Lembaga terkait, seperti Kementerian Energi dan Sumber Daya Mineral, Kementerian Perhubungan, dan beberapa lainnya, untuk bekerja bersama dalam isu-isu kemaritiman dan investasi."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,5,"Pasal ini menjelaskan struktur organisasi Kementerian Koordinator Bidang Kemaritiman dan Investasi, yang terdiri dari beberapa bagian, termasuk Sekretariat Kementerian Koordinator dan Deputi Bidang Koordinasi."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,6,Pasal ini menyatakan bahwa Sekretariat Kementerian Koordinator berada di bawah kendali Menteri Koordinator dan bertanggung jawab langsung kepada Menteri tersebut.
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,7,"Pasal ini menjelaskan bahwa Sekretariat Kementerian Koordinator bertugas menyelenggarakan koordinasi pelaksanaan tugas, pembinaan, dan pemberian dukungan administrasi kepada seluruh unsur organisasi di lingkungan Kementerian Koordinator Bidang Kemaritiman dan Investasi."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,8,"Pasal ini merincikan fungsi Sekretariat Kementerian Koordinator, termasuk koordinasi kegiatan Kementerian Koordinator Bidang Kemaritiman dan Investasi, perencanaan dan pelaksanaan program, pengelolaan administrasi, penataan organisasi, peraturan perundang-undangan, dan tugas lain yang diberikan oleh Menteri Koordinator."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,9,Pasal ini menyebutkan bahwa Deputi Bidang Koordinasi Kedaulatan Maritim berada di bawah kendali dan bertanggung jawab kepada Menteri Koordinator.
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,10,"Pasal ini menjelaskan tugas Deputi Bidang Koordinasi Kedaulatan Maritim, yaitu menyelenggarakan koordinasi dan sinkronisasi perumusan, penetapan, dan pelaksanaan kebijakan yang terkait dengan isu di bidang kedaulatan maritim dari Kementerian/Lembaga terkait."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,11,"Pasal ini menetapkan tugas dan fungsi Deputi Bidang Koordinasi Kedaulatan Maritim yang bertanggung jawab atas koordinasi, pengendalian, dan pelaksanaan kebijakan terkait isu di bidang kedaulatan maritim. Fungsi Deputi mencakup koordinasi berbagai kebijakan, hukum, dan perjanjian maritim, serta pengelolaan wilayah perbatasan dan keamanan maritim."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,12,"Pasal ini menjelaskan tentang Deputi Bidang Koordinasi Sumber Daya Alam dan Jasa, yang bertugas menyelenggarakan koordinasi, sinkronisasi, dan pengendalian kebijakan Kementerian/Lembaga terkait isu di bidang sumber daya alam dan jasa."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,13,"Pasal ini menugaskan Deputi Bidang Koordinasi Sumber Daya Alam dan Jasa untuk melaksanakan koordinasi dan sinkronisasi perumusan, penetapan, dan pelaksanaan kebijakan Kementerian/Lembaga terkait isu di bidang sumber daya alam dan jasa."
32,Salinan Perpres Nomor 71 Tahun 2019 .pdf,4,PERATURAN PRESIDEN,71,2019,,KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,2,ORGANISASI,14,"Pasal ini menjelaskan fungsi Deputi Bidang Koordinasi Sumber Daya Alam dan Jasa yang meliputi koordinasi, pengendalian, dan pelaksanaan kebijakan di bidang sumber daya alam dan jasa, termasuk pengelolaan sumber daya hayati, mineral dan energi, serta industri pariwisata."
